customer_id,avg_transaction_value
C7033,3059.3076923076924
C6764,1828.0
C4410,2740.4166666666665
C1374,3223.4615384615386
C8980,2673.3333333333335
C2029,2585.8571428571427
C1883,3296.6
C2345,1225.8181818181818
C8333,3234.1428571428573
C1531,2726.0833333333335
C3517,3430.625
C7966,2621.0
C7608,2927.3333333333335
C8996,2419.3
C4692,1603.2
C4079,4027.8333333333335
C7730,1674.8333333333333
C3802,2396.3846153846152
C6378,1463.7692307692307
C5524,2863.8333333333335
C4856,1997.5454545454545
C4683,1795.6666666666667
C7776,2389.733333333333
C3271,2032.0
C6488,3272.5333333333333
C8894,2027.1818181818182
C9647,1819.1176470588234
C8735,2309.6
C1799,2577.714285714286
C4745,2240.1428571428573
C8260,3594.0
C8702,2588.529411764706
C8725,1959.0
C3629,2913.25
C6452,2254.0
C6957,2674.7
C2520,2771.722222222222
C9566,2089.3571428571427
C5473,3967.375
C7336,2440.3333333333335
C6315,3135.785714285714
C4926,3402.875
C7227,1694.0
C6901,2950.9375
C8626,1779.4444444444443
C2227,3092.8333333333335
C6520,2855.8
C7191,2248.277777777778
C9751,2517.1428571428573
C4184,3417.2
C1366,2525.0
C8082,3286.5833333333335
C8215,1624.1818181818182
C7144,2317.4545454545455
C8549,2464.4545454545455
C8129,3331.5882352941176
C9446,1867.3636363636363
C1229,2816.2
C4057,2224.875
C6790,2776.2727272727275
C1339,2772.222222222222
C6395,2945.375
C1610,2461.5384615384614
C1402,2581.9166666666665
C1247,2469.153846153846
C3366,2045.7142857142858
C7207,2486.5714285714284
C4477,2906.25
C4736,2606.8
C5324,2379.2631578947367
C3991,1792.923076923077
C2035,1994.076923076923
C7130,2313.6
C3293,1795.7857142857142
C6093,2298.4
C8606,2349.266666666667
C6340,2705.1875
C2844,2514.4166666666665
C2918,1766.3076923076924
C8619,2716.4545454545455
C1277,2536.153846153846
C7613,2168.3333333333335
C6932,2339.4
C3571,2472.5333333333333
C2835,1894.9
C4850,2737.277777777778
C3589,2592.0
C5168,3344.0
C8496,2856.0714285714284
C7610,2025.1666666666667
C6545,2253.25
C7853,2778.5714285714284
C3681,2578.090909090909
C5038,1480.2
C1236,1925.3
C9976,889.75
C3473,2842.4
C4809,1844.0
C6102,1825.2857142857142
C2815,2785.230769230769
C8317,2631.222222222222
C5454,1727.8
C5953,1785.2631578947369
C4051,2115.3571428571427
C6493,1746.8333333333333
C3145,2619.222222222222
C8272,2297.823529411765
C2115,2712.3333333333335
C8494,2815.125
C7538,2335.5714285714284
C3592,3065.4615384615386
C3296,2376.6666666666665
C7660,2415.181818181818
C8921,2974.125
C9397,2895.222222222222
C8598,2415.8
C1039,1444.6
C4459,2835.0833333333335
C4585,2088.3636363636365
C4538,2676.25
C4801,2190.909090909091
C6613,1732.8947368421052
C1564,3061.3333333333335
C5863,1709.0
C2373,2835.6470588235293
C5563,2826.3
C4867,2131.7272727272725
C6237,2632.230769230769
C4339,2595.176470588235
C6043,2557.4444444444443
C3108,2289.75
C5869,3641.375
C5364,2379.875
C2312,2611.3
C5770,2446.1
C9655,1867.0
C9549,2640.846153846154
C1968,2534.222222222222
C1673,2267.6363636363635
C8550,2471.7272727272725
C8309,1814.2666666666667
C7143,1969.6666666666667
C4826,2050.0
C7993,3111.1111111111113
C1981,2197.9545454545455
C7932,2167.25
C6286,3030.0555555555557
C3347,2376.0
C7808,2832.75
C8601,2716.866666666667
C1415,2231.909090909091
C4992,2489.0
C5360,2622.1666666666665
C9328,2658.6666666666665
C9319,1659.3333333333333
C6757,2567.3125
C7841,2611.714285714286
C2356,2809.875
C7770,2014.3333333333333
C4994,2494.1176470588234
C3595,2711.625
C3313,1259.75
C7056,2545.8
C6498,1832.6
C4553,2911.8
C8246,2309.0
C3089,3307.8823529411766
C2499,3062.3076923076924
C8901,1293.3
C9735,2385.090909090909
C6058,2896.3636363636365
C4811,2215.733333333333
C7099,2241.5625
C1398,2774.75
C6361,2332.75
C2221,3258.4117647058824
C6217,2842.4545454545455
C4196,2237.3
C4512,2003.6363636363637
C3179,3185.8333333333335
C1530,2457.181818181818
C1403,2679.0
C3816,3185.923076923077
C6393,2593.125
C4246,2933.3333333333335
C9289,2609.214285714286
C6164,2351.6666666666665
C3869,2288.230769230769
C8245,2822.9166666666665
C1592,1428.5
C9284,2994.3684210526317
C3757,2924.6666666666665
C3815,1713.2307692307693
C6279,2879.8823529411766
C1228,3366.5714285714284
C5023,1994.5384615384614
C6010,1931.5
C1639,2586.9
C6581,2373.6
C8620,2681.25
C6537,2566.75
C1956,1749.2727272727273
C6658,2234.294117647059
C6638,2699.6470588235293
C4475,2911.6923076923076
C3772,2201.3125
C3828,2563.846153846154
C9633,1806.9
C9837,2719.0
C3284,3912.1666666666665
C4710,1927.25
C1022,2654.4444444444443
C1687,2516.75
C6770,2875.3
C2686,2341.785714285714
C2528,2339.8823529411766
C2565,2346.214285714286
C8864,3092.769230769231
C6179,1813.3
C5853,2383.5
C5070,2700.4545454545455
C5744,2583.9
C3730,3478.6153846153848
C6840,1459.3
C1906,2801.785714285714
C2922,2095.266666666667
C2306,2425.1
C1475,1827.0833333333333
C4056,2196.5
C2174,2955.0
C5546,1682.857142857143
C1537,2933.75
C2071,1642.375
C1094,2983.4615384615386
C4028,3010.5
C7170,2227.285714285714
C6022,3040.176470588235
C3292,2393.9523809523807
C5530,1800.1666666666667
C9996,1857.4166666666667
C6876,2525.909090909091
C9184,2973.0714285714284
C5415,2308.9166666666665
C8292,2667.1428571428573
C4762,2584.1111111111113
C6827,2038.0
C1082,2381.923076923077
C3522,2860.846153846154
C8792,3108.266666666667
C1025,1783.6923076923076
C9723,3028.4615384615386
C8293,2019.642857142857
C8951,3689.1428571428573
C5135,2762.7894736842104
C9912,2264.4
C2468,2939.3333333333335
C2394,2102.4
C3294,2311.5833333333335
C8736,2065.4444444444443
C7045,2410.0
C4841,1885.0833333333333
C9564,2172.153846153846
C9585,1869.2857142857142
C2620,2295.0
C9337,2504.1111111111113
C4121,2553.777777777778
C1206,2731.5
C7067,2268.2
C4696,1808.111111111111
C4605,2312.875
C8771,2477.4545454545455
C6235,1335.357142857143
C8059,2304.1176470588234
C7353,3103.5
C7554,2257.3846153846152
C2076,3334.9444444444443
C9105,1745.6153846153845
C5883,1649.888888888889
C1380,2344.3529411764707
C4807,1818.2307692307693
C9032,1821.7777777777778
C5768,2400.846153846154
C5947,2414.4285714285716
C2604,3045.0
C9307,2833.9333333333334
C7974,2538.4444444444443
C4853,2500.8888888888887
C5129,2543.6470588235293
C3221,2267.7
C4805,1744.0
C8712,3648.6428571428573
C6993,2416.846153846154
C2522,2472.4285714285716
C3520,2559.0
C1214,2728.705882352941
C8700,1930.0
C6381,1672.0
C9243,2567.4
C9946,1650.05
C9764,2563.6363636363635
C9739,2439.4
C8992,2771.3888888888887
C2973,2135.769230769231
C3971,2160.285714285714
C4198,2970.7272727272725
C2653,3437.5454545454545
C2247,1915.5714285714287
C5108,2828.1666666666665
C4837,2864.5454545454545
C8486,2393.1052631578946
C3739,3093.9444444444443
C9834,2451.5714285714284
C5915,1179.0833333333333
C6062,1527.5833333333333
C9273,1624.888888888889
C1869,2737.8
C7422,2610.2
C1078,2186.777777777778
C1645,2409.5625
C2949,2248.3076923076924
C6389,2465.0
C7125,1607.5384615384614
C1731,2896.3
C7997,3451.7619047619046
C8437,2705.8571428571427
C9558,1796.6666666666667
C1478,3031.5882352941176
C2315,2224.8
C4719,2241.875
C3421,2958.4166666666665
C3494,3213.4444444444443
C9931,1347.0
C7277,2874.8333333333335
C9016,2110.5
C4620,3679.5
C7632,2575.909090909091
C6627,3043.9
C4557,2339.7
C2471,2257.214285714286
C4893,1693.0588235294117
C2186,3067.25
C1838,2704.6363636363635
C3575,1842.0
C6159,1415.7
C3418,2170.285714285714
C4370,1999.6923076923076
C4820,3617.714285714286
C5804,2025.857142857143
C6935,1966.2
C2288,2624.0
C7540,2724.5
C4011,2669.75
C8480,3219.1176470588234
C8656,2445.3125
C9934,1995.0666666666666
C9759,2406.846153846154
C8445,1710.6666666666667
C9860,2245.0
C8650,2171.866666666667
C8372,2144.3333333333335
C9623,2506.181818181818
C3030,1648.6
C4148,2024.9333333333334
C5905,3726.8125
C2747,2965.909090909091
C8194,1977.8461538461538
C9097,1929.2857142857142
C9614,2491.5555555555557
C2635,3059.0625
C7609,3435.5
C6299,2986.5882352941176
C6797,2206.823529411765
C6353,1556.1538461538462
C3398,1404.8181818181818
C1722,2897.0
C5959,1973.5555555555557
C1139,3251.4285714285716
C7627,1693.25
C8688,2410.923076923077
C7165,2302.3333333333335
C1886,1401.5384615384614
C4400,1626.888888888889
C5774,2685.9285714285716
C2590,1699.8
C9594,2933.909090909091
C8100,2320.1176470588234
C3034,2721.714285714286
C7881,2457.1111111111113
C3088,2872.470588235294
C8868,2521.0
C5665,1459.9
C9620,2653.5
C1183,2521.764705882353
C3300,2876.4166666666665
C4085,2250.8333333333335
C6089,1912.8125
C4089,2463.5555555555557
C2596,1616.357142857143
C3992,3052.4736842105262
C7122,1814.095238095238
C4813,2333.3333333333335
C9355,2034.076923076923
C8198,2569.785714285714
C1664,2809.9166666666665
C6938,2527.4545454545455
C4680,2554.5
C2935,2214.0
C5380,3287.0
C6357,1308.142857142857
C6834,2163.3846153846152
C7133,1885.4285714285713
C8203,3151.3846153846152
C9258,2130.8
C5293,3225.3333333333335
C5980,2924.785714285714
C8501,2428.6875
C9145,2791.1111111111113
C7607,2077.235294117647
C4476,2410.9411764705883
C5678,2206.625
C1012,3034.2
C2787,2743.875
C9169,3119.733333333333
C3621,2149.4166666666665
C1988,3100.8823529411766
C9639,2605.4
C2070,2387.529411764706
C9526,3129.5555555555557
C7168,2666.8
C1253,2402.1
C6018,2614.125
C3994,2040.5294117647059
C5337,2223.1666666666665
C8153,2821.181818181818
C6166,1741.7777777777778
C1890,3052.4444444444443
C8507,2552.785714285714
C1295,2945.285714285714
C1927,2095.9444444444443
C7943,2825.5625
C4309,2679.5833333333335
C5692,2445.5555555555557
C5210,1825.7142857142858
C2101,2633.2105263157896
C4030,2299.3333333333335
C2464,2349.285714285714
C7708,3162.75
C2363,2718.8333333333335
C4967,2380.0
C5326,1521.5
C7163,2032.3333333333333
C8811,2464.0
C6601,3243.75
C4619,1930.6666666666667
C3244,3184.0
C5833,1988.0
C6511,2472.909090909091
C5908,2091.3
C7915,1459.2727272727273
C6911,2187.5
C1411,2571.285714285714
C5379,2156.1052631578946
C9873,2146.625
C4378,2465.785714285714
C3111,2327.705882352941
C7606,2002.25
C5945,2864.8333333333335
C8924,3125.0714285714284
C3931,2363.3333333333335
C3539,2434.3
C6176,2292.0526315789475
C5423,1595.857142857143
C4304,3357.2105263157896
C2470,2475.285714285714
C8028,2485.25
C4455,3112.375
C9796,3176.375
C8596,3707.6
C2708,2754.230769230769
C2106,2512.7368421052633
C6781,2366.769230769231
C1205,2665.6363636363635
C2310,1837.888888888889
C4013,2482.4375
C7959,1506.4444444444443
C5190,2297.153846153846
C2958,3866.2727272727275
C8613,2500.25
C2159,3191.5333333333333
C7890,2380.875
C1330,2338.0
C6098,1867.3846153846155
C4091,2807.0
C6414,3002.0
C2269,1852.1875
C5982,3201.6363636363635
C9177,2201.3571428571427
C7044,2663.5384615384614
C1825,3270.125
C2239,2162.5
C1616,2068.25
C3080,3413.8888888888887
C6565,2860.0714285714284
C7852,2980.3846153846152
C8886,3658.625
C7450,2623.3636363636365
C7089,2208.9444444444443
C8793,3509.6363636363635
C6564,2712.4666666666667
C8545,2591.8571428571427
C9134,1963.857142857143
C7358,2238.529411764706
C2273,2562.7272727272725
C2083,3110.133333333333
C6855,2240.0
C1302,2541.153846153846
C4380,2610.3333333333335
C5246,2894.714285714286
C5625,2360.5789473684213
C4012,3107.125
C5094,1304.5384615384614
C2175,2705.777777777778
C6004,2634.2
C9063,3405.3333333333335
C6494,2239.222222222222
C2397,2412.625
C8504,3142.0
C4185,2533.722222222222
C6009,3273.5625
C1931,3506.0714285714284
C4960,2432.5
C4833,3349.090909090909
C7757,2789.0
C5503,2146.5833333333335
C7297,3437.625
C1434,2569.625
C2486,1725.5
C4080,3628.2727272727275
C6615,2632.9333333333334
C5534,2125.0
C7805,2479.25
C3114,2732.1666666666665
C3833,2338.5
C2690,1987.909090909091
C7779,2531.846153846154
C7668,2704.5384615384614
C2181,2773.125
C2658,2862.4
C6505,3586.5
C3183,2186.0
C2154,2821.9
C9453,2593.214285714286
C3155,2594.5454545454545
C2439,3272.777777777778
C9935,2859.8571428571427
C5818,2840.3333333333335
C2004,2067.090909090909
C2762,1816.888888888889
C5590,2299.4117647058824
C6333,2166.9
C3020,2737.3333333333335
C6370,2131.222222222222
C7919,2926.125
C2077,2763.4285714285716
C5166,1192.4444444444443
C8325,3667.375
C4816,2030.1818181818182
C4573,2652.4285714285716
C4609,2427.0
C5828,2075.5
C8324,1933.3333333333333
C1807,3765.7368421052633
C5631,2319.25
C1971,2866.2727272727275
C9279,3456.0
C8770,3269.1111111111113
C2987,2181.8333333333335
C7294,2911.8125
C5319,2677.285714285714
C1315,2440.875
C9695,2348.6666666666665
C9669,1652.6153846153845
C7096,1457.3
C7301,1998.75
C3906,1599.7777777777778
C9797,2283.8
C7494,2723.4615384615386
C9029,2372.277777777778
C6026,2657.5
C9059,2611.733333333333
C7050,2606.4444444444443
C4134,1060.25
C3880,2562.5384615384614
C4715,2477.0625
C6655,2950.0
C2654,2976.923076923077
C4906,2871.5
C2061,2531.866666666667
C3008,3091.3076923076924
C2750,2760.6666666666665
C1528,1996.0666666666666
C3964,2820.5
C2745,2256.6
C3269,2618.7
C4139,2208.8333333333335
C7448,2783.818181818182
C7376,2579.3333333333335
C9152,2468.875
C1718,2317.1052631578946
C5126,1560.3076923076924
C8076,2124.9
C3692,2335.0
C1390,2203.25
C7465,2211.733333333333
C3998,2789.3076923076924
C5558,2258.8571428571427
C1851,2613.6666666666665
C8062,2617.2380952380954
C9455,1814.3125
C3511,2666.909090909091
C8352,3092.2
C7802,2088.6
C7178,2860.2
C1223,2486.5833333333335
C9540,1960.0
C8373,1735.5454545454545
C7961,1910.0
C1555,2042.2857142857142
C4630,2145.923076923077
C7901,3344.0833333333335
C4993,2226.818181818182
C9870,2222.25
C4160,2581.2
C4938,2034.5
C8509,1931.625
C9650,2982.8
C3988,2115.214285714286
C3875,2846.5384615384614
C9291,2214.4166666666665
C7676,1903.3333333333333
C4563,2639.181818181818
C8819,2307.1428571428573
C2424,2861.8823529411766
C6647,1808.7272727272727
C9606,2398.6875
C8844,3891.0
C4873,2619.6363636363635
C1378,2374.1176470588234
C6479,1753.142857142857
C9114,2810.1052631578946
C7005,1226.0
C2135,1578.2
C8042,2379.285714285714
C8161,3858.5454545454545
C8940,2957.0
C7368,4058.2
C5424,2573.5555555555557
C3958,2459.5882352941176
C3431,1877.142857142857
C7561,3839.909090909091
C3052,1993.2307692307693
C3704,2175.3636363636365
C2523,2208.9
C5802,2100.222222222222
C8502,2567.0625
C1702,1571.2307692307693
C4315,2939.5555555555557
C8801,2654.769230769231
C1679,2427.153846153846
C8423,2615.7
C2447,3259.785714285714
C1865,2016.4444444444443
C1421,2334.7272727272725
C7476,2351.4166666666665
C2329,2510.5
C6751,2828.866666666667
C6071,2632.133333333333
C5146,3129.8571428571427
C3484,2215.1176470588234
C6659,1762.25
C3801,2310.222222222222
C8220,2475.3125
C4016,2845.0
C8836,2817.6666666666665
C2916,3381.785714285714
C6541,2373.6
C4678,2573.230769230769
C6313,2975.733333333333
C3391,2291.6666666666665
C3871,2907.222222222222
C4703,2952.6666666666665
C8742,2000.5
C7962,2839.0
C1719,2557.846153846154
C7635,2820.5
C1123,3395.6666666666665
C9510,2131.5625
C4685,2541.6666666666665
C9703,2612.6363636363635
C8766,1983.090909090909
C2769,1585.5
C5564,1312.6363636363637
C1261,3778.4
C8467,2379.0
C9855,2872.4
C8044,3455.6
C7400,2169.1428571428573
C5025,1791.076923076923
C5674,2265.3333333333335
C6798,2108.1666666666665
C7405,2293.0625
C8908,2409.6923076923076
C6453,2632.4444444444443
C6028,2816.3529411764707
C6234,2510.1875
C7112,2695.75
C8918,3450.0
C2314,2179.8
C4759,2820.818181818182
C8428,2610.3846153846152
C2059,2576.3846153846152
C2104,2240.3333333333335
C8891,2074.0
C4221,2776.5
C5916,3418.0588235294117
C6987,2199.230769230769
C5207,2582.153846153846
C3095,3001.9166666666665
C4827,2401.1428571428573
C5124,1626.4444444444443
C5295,3017.6923076923076
C4005,2448.6666666666665
C1335,3285.5833333333335
C7059,2630.181818181818
C9377,2893.777777777778
C8450,3032.9
C1326,1865.7333333333333
C7423,2479.0
C3433,2790.0476190476193
C8695,2707.6153846153848
C7419,2024.1538461538462
C2885,3470.0
C1217,2551.3846153846152
C4648,3797.214285714286
C2997,1926.7142857142858
C8964,1484.6153846153845
C1397,2206.0
C7196,2452.8888888888887
C5251,2618.222222222222
C9120,3328.5
C1782,2384.0
C1233,2695.6363636363635
C6925,2423.4117647058824
C4955,2505.0555555555557
C9348,2512.0
C8025,2775.8
C1866,2675.153846153846
C5407,3823.4166666666665
C4828,3664.7272727272725
C8763,2940.3125
C1191,2617.1
C5451,2595.7368421052633
C8955,1997.0
C6910,2855.684210526316
C9582,2140.6666666666665
C5355,3475.0
C6006,2648.1428571428573
C9092,2641.8333333333335
C7845,2357.5384615384614
C5378,1998.5454545454545
C3196,2546.5
C8513,3510.5
C8089,3016.4615384615386
C2257,1950.4666666666667
C8900,2207.5
C7605,2178.0
C1418,1771.142857142857
C1874,2803.3333333333335
C1620,3165.785714285714
C4777,2618.909090909091
C1678,3023.6
C7203,2006.6666666666667
C8211,2839.5833333333335
C3260,2980.0
C4732,3095.9375
C2941,3619.1666666666665
C8458,2333.6923076923076
C9216,1766.7272727272727
C5825,2973.529411764706
C9417,2010.0
C1772,2099.733333333333
C3448,3927.133333333333
C5549,1917.1666666666667
C6272,2528.846153846154
C6330,2270.1428571428573
C2008,2773.714285714286
C8993,2950.25
C6769,2471.7
C8577,2403.157894736842
C4785,1847.9166666666667
C1188,2882.1428571428573
C8334,1687.5833333333333
C3755,2442.6875
C8988,3112.6923076923076
C1441,3577.875
C9525,1395.8181818181818
C1841,2204.8125
C6728,2247.4285714285716
C2391,1600.6666666666667
C9108,2585.25
C6763,3091.6153846153848
C2509,2446.181818181818
C8721,3021.0
C9632,2792.7
C6948,3413.3571428571427
C4688,2675.0
C9653,2375.0
C5985,1816.1538461538462
C7530,2772.470588235294
C4788,1922.3333333333333
C9839,1545.7692307692307
C7989,2388.5714285714284
C3374,2239.846153846154
C8561,3098.777777777778
C3639,4084.222222222222
C6890,3090.0
C1303,2197.090909090909
C4613,2533.6875
C1765,2581.923076923077
C4693,2623.0
C8102,2711.733333333333
C8072,1316.0
C8164,3760.3
C1580,3410.090909090909
C3430,3783.75
C8318,2132.6363636363635
C1311,2859.5
C5390,1855.8461538461538
C4113,1971.4
C9042,3138.4
C8449,2724.733333333333
C4618,3547.9
C3195,2351.5333333333333
C4584,2277.15
C7674,2819.4
C2015,1738.0625
C7954,1521.3
C8553,2244.6666666666665
C3408,2327.3333333333335
C5455,1579.25
C8548,2287.909090909091
C9041,2482.6
C3648,2456.5
C4896,2645.0
C8328,2455.0
C8883,2387.4
C5895,3055.3125
C3123,2907.777777777778
C6035,2251.909090909091
C9973,2493.181818181818
C1317,2355.75
C6291,2768.5333333333333
C7478,2687.8888888888887
C4652,2002.9545454545455
C7670,3322.6428571428573
C4109,2243.733333333333
C5140,2134.3529411764707
C3731,2865.0
C3215,2607.0555555555557
C8674,1689.090909090909
C2540,2786.2727272727275
C2897,2315.6190476190477
C9403,2545.3333333333335
C3908,1212.2727272727273
C3967,2205.153846153846
C1084,1943.5
C7651,2969.1875
C6446,2046.5384615384614
C1816,2170.769230769231
C9665,2707.8333333333335
C2143,2286.5
C3850,2760.8333333333335
C8671,3106.090909090909
C1563,2344.5555555555557
C7739,1710.5
C7397,2388.470588235294
C3356,3650.75
C6304,3418.4545454545455
C2011,2588.4444444444443
C2308,2131.7272727272725
C3319,1884.3333333333333
C5807,2494.3333333333335
C5012,2375.7272727272725
C3609,2783.9285714285716
C1928,2052.904761904762
C8939,2150.6470588235293
C9611,1722.7857142857142
C1517,2223.75
C2245,2549.35
C3148,2025.8095238095239
C6245,2378.5882352941176
C5441,3118.45
C4178,1567.0
C1715,2655.0
C3018,2129.625
C5912,2413.4545454545455
C4319,2295.4166666666665
C8615,2307.9285714285716
C7817,2847.222222222222
C9547,2582.3125
C4684,2278.866666666667
C7145,2528.125
C3087,1477.8666666666666
C8083,3411.3333333333335
C6531,1973.4
C3239,2168.1666666666665
C6611,1484.909090909091
C1761,3557.875
C1936,2073.5
C7645,2836.9
C2945,2728.7272727272725
C5691,2645.5454545454545
C9952,1961.5555555555557
C5796,3759.1111111111113
C8526,2458.6428571428573
C8391,2517.5454545454545
C1676,2938.5
C5575,1887.3636363636363
C6618,1481.857142857143
C3699,2843.3846153846152
C7348,2360.9411764705883
C7634,2002.0
C5167,1773.6666666666667
C8201,2171.714285714286
C4233,3257.0
C8183,1520.75
C8399,2311.214285714286
C5049,2159.1428571428573
C6651,2474.214285714286
C1243,2194.5
C5281,3049.4285714285716
C5277,2874.214285714286
C1457,2493.0833333333335
C7515,2006.2
C5628,2453.0833333333335
C7273,2923.1666666666665
C6801,2693.3
C5253,1564.3076923076924
C7152,1413.4166666666667
C3543,2818.0476190476193
C9500,1727.2
C1667,2597.923076923077
C8005,3385.5384615384614
C7161,3702.5384615384614
C8361,2349.5384615384614
C6424,2429.6923076923076
C3689,2875.4736842105262
C2730,2434.8333333333335
C8466,1541.5555555555557
C6896,2242.5555555555557
C9475,2762.6666666666665
C8229,2885.222222222222
C4452,2351.6666666666665
C6968,2185.2
C5107,3011.8333333333335
C3504,2395.0588235294117
C9107,2408.5714285714284
C1463,1287.9166666666667
C2797,2385.9411764705883
C5663,3553.5384615384614
C7837,2818.625
C3837,2069.266666666667
C8136,1719.7
C1831,2901.076923076923
C6904,2141.6153846153848
C3569,2437.4375
C1140,3568.285714285714
C8995,1945.5454545454545
C4401,3276.75
C9521,3700.6
C6097,2973.5
C2871,3088.8
C3841,3108.0
C1763,3268.0
C7695,1517.0
C1340,3058.8
C8330,2537.684210526316
C8909,1779.25
C5372,3201.714285714286
C2283,924.8
C3549,2353.8
C4243,2456.5625
C7672,2629.2631578947367
C8124,1966.75
C3867,2657.75
C1850,1927.6666666666667
C8430,2430.133333333333
C3892,3711.8
C5995,2674.6428571428573
C1135,3034.3125
C7822,2803.8
C2833,2665.3125
C2010,2806.5
C2851,2695.777777777778
C5521,3214.3571428571427
C7602,1899.1818181818182
C6246,2129.777777777778
C7296,2777.5714285714284
C7398,2702.769230769231
C5823,2178.214285714286
C5952,2324.222222222222
C6544,3487.5
C4671,3609.923076923077
C7748,2209.8888888888887
C4995,2368.4285714285716
C3130,3061.3333333333335
C8542,2030.3333333333333
C3043,1895.9285714285713
C2601,2812.4545454545455
C7767,2018.8
C8267,2651.764705882353
C5437,3021.8333333333335
C5699,2023.8636363636363
C2793,1954.0
C1446,1987.1666666666667
C6099,2437.6666666666665
C9044,2381.777777777778
C9967,2020.7272727272727
C7047,2724.4
C8130,2907.6153846153848
C1423,3212.5333333333333
C1009,3325.0
C2849,2170.0
C9532,2469.818181818182
C6135,2941.7
C8415,2218.095238095238
C1681,3528.0833333333335
C8959,2524.5
C8023,2099.6428571428573
C6467,2137.2
C1132,3644.4117647058824
C9004,1734.888888888889
C5707,1584.2
C4281,3080.1176470588234
C4123,2161.777777777778
C9239,4034.6
C2564,2139.1428571428573
C2588,1879.0833333333333
C8261,2402.75
C6267,1990.6153846153845
C7491,2645.7
C7053,1955.3333333333333
C8134,1997.2222222222222
C6986,2857.1
C4859,3266.5384615384614
C4358,3519.3
C5632,1790.1666666666667
C1210,2722.705882352941
C2634,2034.7692307692307
C8804,2214.1428571428573
C4511,2734.2727272727275
C2641,1974.8333333333333
C6457,3101.0
C1376,2854.1666666666665
C5700,2574.8571428571427
C3236,3253.909090909091
C1916,2560.1428571428573
C2996,1627.6363636363637
C3301,1353.6875
C9734,1958.9166666666667
C1320,2789.3333333333335
C9249,2629.785714285714
C2681,2757.35
C8375,3553.4545454545455
C7965,2251.214285714286
C6553,2121.1428571428573
C4275,2449.9411764705883
C8665,2792.9
C5610,3404.75
C2718,2371.157894736842
C2082,3122.1
C9222,1651.4444444444443
C2592,2691.4545454545455
C2384,1523.4444444444443
C1347,3069.4
C9968,2788.0
C1518,2378.0833333333335
C1226,2025.6
C8432,1978.2307692307693
C5545,2656.8571428571427
C7814,1577.5714285714287
C6849,1947.0
C5650,1843.7692307692307
C7902,3968.1428571428573
C4282,2952.2
C4771,2149.0
C6691,2956.5454545454545
C9395,2762.6666666666665
C9161,1857.5882352941176
C9866,2201.2
C6053,2467.75
C2246,1357.25
C4890,2733.818181818182
C3674,2733.3846153846152
C5506,2878.0
C8066,2638.4615384615386
C2448,2941.3529411764707
C2280,2818.823529411765
C7631,3311.5833333333335
C4343,2650.9411764705883
C2179,2405.3076923076924
C8622,2102.8888888888887
C4862,2035.111111111111
C6181,2104.818181818182
C6783,2685.777777777778
C6538,2619.5384615384614
C9694,2591.842105263158
C3572,2073.9333333333334
C1121,2991.6315789473683
C2651,3291.0
C5115,2553.722222222222
C7356,1939.5
C3377,2481.285714285714
C9656,2351.8823529411766
C2976,2801.9285714285716
C6747,3639.0
C4249,1555.3846153846155
C8865,2212.285714285714
C3328,4186.076923076923
C5330,2549.5454545454545
C2436,2761.6666666666665
C7267,2182.3846153846152
C5111,2257.5
C4077,3067.9285714285716
C6694,1676.625
C3382,3572.714285714286
C1652,2930.846153846154
C9117,2797.315789473684
C2194,2317.8888888888887
C6461,2518.0
C3567,2769.1428571428573
C3113,3427.25
C3732,1245.3333333333333
C2294,2345.6923076923076
C6831,1456.7777777777778
C4739,2101.625
C9246,2863.294117647059
C2113,2508.0
C9410,2980.090909090909
C6374,2343.0
C6008,2187.375
C4084,2444.125
C8975,2180.846153846154
C5771,1913.0
C7097,2038.0833333333333
C8388,2589.8333333333335
C6409,2442.9333333333334
C6128,3466.3846153846152
C7588,2250.470588235294
C7795,2059.6666666666665
C8942,2169.1666666666665
C3688,1976.4166666666667
C7788,2037.111111111111
C6674,1519.642857142857
C6352,3258.0
C8295,1415.0
C3302,2936.470588235294
C3321,2234.0555555555557
C6609,2704.6666666666665
C6149,2016.6923076923076
C5491,3201.2
C5647,1797.4166666666667
C3599,3218.3333333333335
C2223,2036.6666666666667
C1708,2602.4285714285716
C4637,2462.0
C1342,2022.1333333333334
C3751,2283.769230769231
C9742,2297.0
C4948,2075.7272727272725
C6130,2113.6153846153848
C2003,2829.0
C5015,2056.230769230769
C4988,3467.0
C1306,2473.3076923076924
C9147,2275.5714285714284
C6251,2302.5454545454545
C7264,2732.4545454545455
C9293,3185.4285714285716
C2860,2249.6
C4558,1957.1666666666667
C9492,3151.3571428571427
C4733,3072.3333333333335
C1896,2406.5454545454545
C7289,1529.2727272727273
C5557,2546.5384615384614
C7575,2408.0
C3168,2046.6666666666667
C6343,1736.8
C1862,3307.181818181818
C9909,1859.25
C9615,2116.8
C4730,2217.6428571428573
C6090,2514.7
C9295,2226.846153846154
C7218,3253.2727272727275
C1567,1687.5714285714287
C8858,2675.8125
C1720,2349.6923076923076
C2513,1569.6666666666667
C9045,2417.4615384615386
C1666,3777.5454545454545
C1923,2484.9166666666665
C1040,3035.4
C6282,3059.3333333333335
C1024,2467.0
C3618,3049.4375
C6536,1803.3846153846155
C8505,2090.7
C3727,3419.5333333333333
C3279,3369.4
C2894,2531.6363636363635
C1245,2539.4444444444443
C2863,2962.923076923077
